frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
168	0.192	0.0002	4	262.914	44.850	1179.648	430.614	2200.447	237.456	4356.007	294.174	--undefined--	--undefined--
169	0.193	0.0002	4	261.315	42.201	1182.159	409.609	2193.492	239.241	4353.739	318.521	--undefined--	--undefined--
170	0.194	0.0002	4	259.794	39.941	1185.291	393.538	2188.381	244.515	4349.212	352.941	--undefined--	--undefined--
171	0.195	0.0002	4	258.337	38.068	1188.959	381.337	2185.718	252.524	4341.049	394.100	--undefined--	--undefined--
172	0.196	0.0002	5	256.943	36.538	1192.833	371.484	2185.775	262.600	4328.266	436.941	5374.792	2144.012
173	0.197	0.0002	5	255.619	35.304	1196.509	362.483	2188.479	274.022	4311.245	474.776	5147.320	1945.488
174	0.198	0.0002	5	254.383	34.341	1199.684	353.224	2193.439	285.829	4292.707	501.377	5109.546	1826.686
175	0.199	0.0002	5	253.247	33.645	1202.285	343.203	2199.980	296.698	4277.004	514.244	5150.953	1785.361
176	0.200	0.0002	5	252.214	33.232	1204.484	332.587	2207.184	305.088	4267.772	514.703	5296.622	1820.853
177	0.201	0.0002	4	251.276	33.109	1206.590	322.011	2214.042	309.697	4266.403	504.868	--undefined--	--undefined--
178	0.202	0.0002	4	250.409	33.257	1208.852	312.157	2219.714	310.008	4272.041	486.029	--undefined--	--undefined--
179	0.203	0.0002	4	249.586	33.609	1211.286	303.306	2223.746	306.447	4282.301	459.589	--undefined--	--undefined--
180	0.204	0.0002	4	248.772	34.045	1213.600	295.134	2226.046	300.047	4294.342	428.346	--undefined--	--undefined--
181	0.205	0.0002	4	247.941	34.406	1215.256	286.811	2226.704	292.023	4305.886	396.330	--undefined--	--undefined--
182	0.206	0.0002	4	247.068	34.529	1215.626	277.337	2225.885	283.591	4315.659	367.632	--undefined--	--undefined--
183	0.207	0.0002	4	246.139	34.283	1214.227	265.941	2223.883	275.955	4323.339	345.510	--undefined--	--undefined--
184	0.208	0.0002	4	245.144	33.610	1210.959	252.420	2221.243	270.213	4329.318	332.147	--undefined--	--undefined--
185	0.209	0.0002	4	244.089	32.536	1206.224	237.272	2218.791	267.121	4334.431	328.765	--undefined--	--undefined--
186	0.210	0.0002	4	242.986	31.167	1200.803	221.550	2217.518	266.749	4339.575	335.646	--undefined--	--undefined--
187	0.211	0.0002	4	241.859	29.652	1195.518	206.517	2218.316	268.194	4345.200	351.907	--undefined--	--undefined--
188	0.212	0.0002	4	240.729	28.118	1190.869	193.247	2221.583	269.567	4350.810	375.316	--undefined--	--undefined--
189	0.213	0.0002	4	239.613	26.638	1186.870	182.395	2226.864	268.510	4354.810	402.672	--undefined--	--undefined--
190	0.214	0.0002	4	238.518	25.223	1183.146	174.198	2232.817	263.135	4354.930	430.798	--undefined--	--undefined--
