"time"	"f0"	"sentence"	"word"	"language"	"id"	"condition"
0.0180000000000001	242.127233913039	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.0640000000000001	220.632046300423	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.0910000000000001	219.493438450546	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.104	218.468334782226	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.21	202.858448071639	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.226	195.358607869943	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.462	369.189740149154	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.526	218.814949712355	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.564	230.963795095038	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.619	284.05010546306	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.86	253.962546874086	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.9	253.441457664893	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.914	252.519512461798	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.932	251.4242014968	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.994	235.655170468779	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.112	192.217807710156	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.144	199.885479633055	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.216	201.983992126315	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.259	200.57196170544	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.285	191.710485839735	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.329	194.342757821912	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.384	212.518197215225	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.479	268.815994134698	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.511	247.274711548865	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.591	334.69843111298	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.669	322.378215302641	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.742	283.893549476007	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.829	243.605658858382	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.842	230.031220232189	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.932	188.747804565572	"for_cat_1"	"for"	"catalan"	1	"forpul"
1.946	198.85859860428	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.022	176.96801433825	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.055	169.997761697981	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.075	177.615863045841	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.098	178.483448511618	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.106	178.525162934822	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.121	180.850494115735	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.139	191.954015703208	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.156	195.817300806117	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.182	191.818828108179	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.21	173.615773870628	"for_cat_1"	"for"	"catalan"	1	"forpul"
2.246	161.308101120902	"for_cat_1"	"for"	"catalan"	1	"forpul"
0.0329024943310658	238.827486231021	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.0579024943310658	229.085022265352	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.0769024943310658	227.189798619627	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.0999024943310658	235.584460355189	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.185902494331066	207.633251357962	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.250902494331066	231.686552285719	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.341902494331066	277.903025116876	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.417902494331066	338.86510778463	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.673902494331066	248.132598787664	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.813902494331066	347.585466865515	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.832902494331066	348.749473129032	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.871902494331066	315.397239185128	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.965902494331066	262.759879757385	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.03890249433107	238.579165384877	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.15590249433107	229.304032131779	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.17090249433107	232.07802317795	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.25490249433107	247.484169380265	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.36290249433107	274.242878365853	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.39190249433107	300.297179235199	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.43990249433107	269.397378856289	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.51290249433107	252.917931418982	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.63490249433107	251.508185564322	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.71990249433107	261.085493516215	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.74590249433107	259.980894258431	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.80190249433107	231.729894974588	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.85590249433107	211.093847487747	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.92690249433107	184.243536372115	"for_cat_2"	"for"	"catalan"	2	"forpul"
1.94890249433107	181.198512984408	"for_cat_2"	"for"	"catalan"	2	"forpul"
2.01290249433107	164.125307550666	"for_cat_2"	"for"	"catalan"	2	"forpul"
0.061891156462585	289.898039166543	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.148891156462585	247.972613941665	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.183891156462585	241.714819806526	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.247891156462585	202.07582029162	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.289891156462585	216.566183518826	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.300891156462585	218.804489106039	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.319891156462585	225.031559915616	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.330891156462585	227.687895172606	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.428891156462585	220.414865536072	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.444891156462585	217.035155363544	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.459891156462585	270.27048072078	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.551891156462585	321.810673555562	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.575891156462585	319.763177689922	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.598891156462585	314.381188015614	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.637891156462585	186.940221547457	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.647891156462585	369.675508513918	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.800891156462585	273.504759051423	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.854891156462585	236.94095303103	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.867891156462585	241.874992999694	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.872891156462585	241.946334704814	"for_cat_3"	"for"	"catalan"	3	"forpul"
0.888891156462585	242.721814887608	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.03589115646259	219.175419655954	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.05589115646259	210.644417529427	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.05889115646258	210.513432038137	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.09589115646259	193.669531107848	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.10289115646258	189.80219238066	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.12989115646259	177.21322550115	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.13389115646259	174.519789511323	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.14589115646259	176.129985155141	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.17289115646259	195.055169355359	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.24889115646259	182.758978732703	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.27889115646259	181.092846707877	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.42389115646258	251.601453317902	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.52589115646258	262.961522472166	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.59789115646259	253.692748442745	"for_cat_3"	"for"	"catalan"	3	"forpul"
1.60389115646259	247.595398106409	"for_cat_3"	"for"	"catalan"	3	"forpul"
